,0
2899,-46.61843165
2900,-46.68467729
2901,-46.70098975
2902,-46.70360022
2903,-46.64329027
2904,-46.53099027
2905,-46.66388471
2906,-46.55157992
2907,-46.53080305
2908,-46.47166935
2909,-46.78186771
2910,-46.29302629
2911,-46.73024965
2912,-46.64356972
2913,-46.45394801
2914,-46.6100901
2915,-46.8052168
2916,-46.78186771
2917,-46.6089057
2918,-46.55303173
2919,-46.53034814
2920,-46.7796717
2921,-46.7796717
2922,-46.64182351
2923,-46.41344989
2924,-46.78186771
2925,-46.78186771
2926,-46.70325076
2927,-46.70487162
2928,-46.8012423
2929,-46.60137417
2930,-46.46746717
2931,-46.44506072
2932,-46.59960179
2933,-46.59300442
2934,-46.76449003
2935,-46.78186771
2936,-46.35340105
2937,-46.56895351
2938,-46.50952234
2939,-46.66384664
2940,-46.6708191
2941,-46.78186771
2942,-46.30672016
2943,-46.78186771
2944,-46.37494531
2945,-46.78186771
2946,-46.45711614
2947,-46.64102307
2948,-46.78186771
2949,-46.64130719
2950,-46.80662548
2951,-46.69115548
2952,-46.78186771
2953,-46.78186771
2954,-46.78186771
2955,-46.4219843
2956,-46.78186771
2957,-46.52167403
2958,-46.85269467
2959,-46.46379353
2960,-46.52198674
2961,-46.51389977
2962,-46.78186771
2963,-46.58518475
2964,-46.5303621
2965,-46.15860703
2966,-46.75839152
2967,-46.78186771
2968,-46.90427698
2969,-46.78366124
2970,-46.5499968
2971,-46.70286576
2972,-46.6109072
2973,-46.78186771
2974,-46.62145268
2975,-46.78186771
2976,-46.64329027
2977,-46.70813141
2978,-46.80820913
2979,-46.32538447
2980,-46.45086676
2981,-46.34207415
2982,-46.78186771
2983,-46.64779491
2984,-46.71230034
2985,-46.78186771
2986,-46.64196621
2987,-46.78186771
2988,-46.78186771
2989,-46.63101413
2990,-46.31373055
2991,-46.78186771
2992,-46.78186771
2993,-46.66593872
2994,-46.33004726
2995,-46.63008811
2996,-46.6351214
2997,-46.16242107
2998,-46.79853075
2999,-46.757941
3000,-46.70550272
3001,-45.83100929
3002,-46.53916838
3003,-46.74357173
3004,-46.34597097
3005,-46.63699623
3006,-46.89205567
3007,-46.57401934
3008,-46.78186771
3009,-46.52768497
3010,-46.43867941
3011,-46.74312166
3012,-46.50869489
3013,-46.8802354
3014,-46.80318729
3015,-46.79437262
3016,-46.78186771
3017,-46.51153215
3018,-46.47166935
3019,-46.78186771
3020,-46.78186771
3021,-46.55454351
3022,-46.19460355
3023,-46.51843494
3024,-46.36527484
3025,-46.64129386
3026,-46.5366652
3027,-46.56487728
3028,-46.56487728
3029,-46.78186771
3030,-46.51308004
3031,-46.79593249
3032,-46.48915189
3033,-46.78186771
3034,-46.45693179
3035,-46.60417975
3036,-46.70487162
3037,-46.47107072
3038,-46.78186771
3039,-46.85433824
3040,-46.78186771
3041,-46.78186771
3042,-46.5726194
3043,-46.42584845
3044,-46.86726314
3045,-46.86726314
3046,-46.77099411
3047,-46.78186771
3048,-46.78186771
3049,-46.59970826
3050,-46.6100901
3051,-46.58902631
3052,-46.46754456
3053,-46.72734682
3054,-46.78186771
3055,-46.67753688
3056,-46.78186771
3057,-46.78186771
3058,-46.51738325
3059,-46.5494153
3060,-46.62355578
3061,-46.5638398
3062,-46.52711442
3063,-46.77036778
3064,-46.85433824
3065,-46.49154895
3066,-46.78186771
3067,-46.78186771
3068,-46.55121877
3069,-46.46746717
3070,-46.80662548
3071,-46.78186771
3072,-46.78186771
3073,-46.78186771
3074,-46.78186771
3075,-46.78186771
3076,-46.78186771
3077,-46.78186771
3078,-46.78186771
3079,-46.78186771
3080,-46.78186771
3081,-46.78186771
3082,-46.78186771
3083,-46.78186771
3084,-46.78186771
3085,-46.81096523
3086,-46.61169582
3087,-46.61169582
3088,-46.85169418
3089,-46.81096523
3090,-46.78186771
3091,-46.78186771
3092,-46.61169582
3093,-46.66250591
3094,-46.78186771
3095,-46.78186771
3096,-46.78186771
3097,-46.78186771
3098,-46.81096523
3099,-46.82310559
3100,-46.78186771
3101,-46.78186771
3102,-46.78186771
3103,-46.64350696
3104,-47.00682905
3105,-46.61716615
3106,-46.68857313
3107,-46.61062614
3108,-46.78186771
3109,-46.78186771
3110,-46.78186771
3111,-46.78186771
3112,-46.47460364
3113,-46.78186771
3114,-46.87091273
3115,-46.62218211
3116,-46.69928684
3117,-46.69928684
3118,-46.78186771
3119,-46.64505411
3120,-46.78186771
3121,-46.77251674
3122,-46.62635169
3123,-46.78186771
3124,-46.78186771
3125,-46.69928684
3126,-46.5959162
3127,-46.78186771
3128,-46.64067057
3129,-46.82310559
3130,-46.78186771
3131,-46.64274278
3132,-46.78186771
3133,-46.64668982
3134,-46.78186771
3135,-46.66006929
3136,-46.64067057
3137,-46.78100414
3138,-46.78186771
3139,-46.7227687
3140,-46.57956989
3141,-46.78186771
3142,-46.61145012
3143,-46.7227687
3144,-46.7227687
3145,-46.78186771
3146,-46.78186771
3147,-46.67603614
3148,-46.78186771
3149,-46.23259228
3150,-46.78186771
3151,-46.44532955
3152,-46.78186771
3153,-46.78186771
3154,-46.78186771
3155,-46.67541736
3156,-46.57341567
3157,-46.64043459
3158,-46.80257719
3159,-46.32059425
3160,-46.80257719
3161,-46.7227687
3162,-46.63771344
3163,-46.6313419
3164,-46.57341567
3165,-46.31981546
3166,-46.78186771
3167,-46.64173744
3168,-46.78186771
3169,-46.55578283
3170,-46.40223023
3171,-46.63771344
3172,-46.6313419
3173,-46.69928684
3174,-46.79749912
3175,-46.54456799
3176,-46.54456799
3177,-46.78186771
3178,-46.78186771
3179,-46.77105776
3180,-46.55218406
3181,-46.65120703
3182,-46.65120703
3183,-46.45997015
3184,-46.69944535
3185,-46.62580696
3186,-46.82367605
3187,-46.64067057
3188,-46.64067057
3189,-46.64067057
3190,-46.64067057
3191,-46.78186771
3192,-46.6581656
3193,-46.82367605
3194,-46.78186771
3195,-46.64148264
3196,-46.6581656
3197,-46.71613025
3198,-46.61049957
3199,-46.61049957
3200,-46.46380441
3201,-46.72809926
3202,-46.78186771
3203,-46.78186771
3204,-46.78186771
3205,-46.78186771
3206,-46.78186771
3207,-46.55178051
3208,-46.2845144
3209,-46.78186771
3210,-46.57662371
3211,-46.78186771
3212,-46.78186771
3213,-46.63617262
3214,-46.67603614
3215,-46.6467123
3216,-46.7227687
3217,-46.7227687
3218,-46.7227687
3219,-46.7227687
3220,-46.32787403
3221,-46.6278536
3222,-46.58448606
3223,-46.58448606
3224,-46.57341567
3225,-46.57341567
3226,-46.84925423
3227,-46.84925423
3228,-46.84925423
3229,-46.30278545
3230,-46.78100414
3231,-46.78186771
3232,-46.80257719
3233,-46.79329782
3234,-46.62633888
3235,-46.78186771
3236,-46.6846259
3237,-46.6412186
3238,-46.7227687
3239,-46.7227687
3240,-46.78186771
3241,-46.78186771
3242,-46.78186771
3243,-46.48470304
3244,-46.53376759
3245,-46.43656002
3246,-46.33488743
3247,-46.76801855
3248,-46.84849164
3249,-46.77012061
3250,-46.77012061
3251,-46.64708572
3252,-46.78186771
3253,-46.63933101
3254,-46.78186771
3255,-46.59463641
3256,-46.78186771
3257,-46.78186771
3258,-46.47393616
3259,-46.78186771
3260,-46.55863845
3261,-46.7981494
3262,-46.78186771
3263,-46.57341567
3264,-46.70330745
3265,-46.78186771
3266,-46.62472201
3267,-46.70672941
3268,-46.70672941
3269,-46.78186771
3270,-46.40223023
3271,-46.72809926
3272,-46.48623392
3273,-46.78186771
3274,-46.62890575
3275,-46.78813066
3276,-46.66200668
3277,-46.7882638
3278,-46.66211293
3279,-46.78186771
3280,-46.51199978
3281,-46.51199978
3282,-46.47393616
3283,-46.53104669
3284,-46.57016926
3285,-46.56659525
3286,-46.56886
3287,-46.78186771
3288,-46.16075754
3289,-46.66435553
3290,-46.32059425
3291,-46.32059425
3292,-46.75555407
3293,-46.85106435
3294,-46.77515978
3295,-46.78186771
3296,-46.70330745
3297,-46.63678756
3298,-46.78186771
3299,-46.59893677
3300,-46.78186771
3301,-46.20281441
3302,-46.48470304
3303,-46.48470304
3304,-46.78186771
3305,-46.78186771
3306,-46.33488743
3307,-46.78186771
3308,-46.78186771
3309,-46.78186771
3310,-46.77251674
3311,-46.78186771
3312,-46.78186771
3313,-46.7628028
3314,-46.63731176
3315,-46.92706576
3316,-46.51199978
3317,-46.78186771
3318,-46.78186771
3319,-46.5706929
3320,-46.78186771
3321,-46.78937877
3322,-46.75748409
3323,-46.78186771
3324,-46.45697115
3325,-46.45697115
3326,-46.59459837
3327,-46.78186771
3328,-46.78186771
3329,-46.64067057
3330,-46.66435553
3331,-46.62701828
3332,-46.85106435
3333,-46.78186771
3334,-46.78186771
3335,-46.78186771
3336,-46.60664214
3337,-46.63771344
3338,-46.29066238
3339,-46.78186771
3340,-46.64067057
3341,-46.78186771
3342,-46.78186771
3343,-46.62580696
3344,-46.42664063
3345,-46.71182577
3346,-46.71182577
3347,-46.42718818
3348,-46.64668982
3349,-46.61071833
3350,-46.78186771
3351,-46.78186771
3352,-46.6515725
3353,-46.44717768
3354,-46.78186771
3355,-46.78186771
3356,-46.70587934
3357,-46.70587934
3358,-46.43656002
3359,-46.33488743
3360,-46.78186771
3361,-46.63325723
3362,-46.45986719
3363,-46.78186771
3364,-46.6467123
3365,-46.7227687
3366,-46.7227687
3367,-46.5123912
3368,-46.70731546
3369,-46.84532568
3370,-46.7628028
3371,-46.57167357
3372,-46.78186771
3373,-46.78186771
3374,-46.42718818
3375,-46.53920965
3376,-46.74943124
3377,-46.78186771
3378,-46.78186771
3379,-46.58448606
3380,-46.57341567
3381,-46.78186771
3382,-46.54240932
3383,-46.78186771
3384,-46.78186771
3385,-46.78186771
3386,-46.78186771
3387,-46.82367605
3388,-46.74036479
3389,-46.18705909
3390,-46.78186771
3391,-46.78186771
3392,-46.56212128
3393,-46.57433424
3394,-46.80642408
3395,-46.67078109
3396,-46.78186771
3397,-46.6581656
3398,-46.78186771
3399,-46.78186771
3400,-46.64668982
3401,-46.67437569
3402,-46.78186771
3403,-46.64668982
3404,-46.67603614
3405,-46.66006929
3406,-46.78186771
3407,-46.5585911
3408,-46.5619815
3409,-46.32787403
3410,-46.64487243
3411,-46.59845364
3412,-46.78186771
3413,-46.55198277
3414,-46.78186771
3415,-46.66895818
3416,-46.78186771
3417,-46.7628028
3418,-46.61086308
3419,-46.78186771
3420,-46.44291616
3421,-46.46172347
3422,-46.63771344
3423,-46.42718818
3424,-46.50433158
3425,-46.5591555
3426,-46.78186771
3427,-46.44291616
3428,-46.44291616
3429,-46.7227687
3430,-46.7227687
3431,-46.7227687
3432,-46.55907748
3433,-46.81383544
3434,-46.42664063
3435,-46.78186771
3436,-46.60192281
3437,-46.63580933
3438,-46.78186771
3439,-46.78186771
3440,-46.68539063
3441,-46.65768739
3442,-46.78186771
3443,-46.6278536
3444,-46.61040995
3445,-46.78186771
3446,-46.62064848
3447,-46.5619815
3448,-46.5619815
3449,-46.66767233
3450,-46.53140633
3451,-46.78186771
3452,-46.57629861
3453,-46.57629861
3454,-46.78802186
3455,-46.31781208
3456,-46.6023311
3457,-46.5310788
3458,-46.78186771
3459,-46.53921197
3460,-46.70587934
3461,-46.58448606
3462,-46.58448606
3463,-46.58448606
3464,-46.3141139
3465,-46.66006929
3466,-46.78186771
3467,-46.78186771
3468,-46.78186771
3469,-46.78186771
3470,-46.78186771
3471,-46.66593872
3472,-46.78186771
3473,-46.78186771
3474,-46.50433158
3475,-46.30461329
3476,-46.67078109
3477,-46.67078109
3478,-46.78186771
3479,-46.70587934
3480,-46.70587934
3481,-46.63325723
3482,-46.78186771
3483,-46.61286291
3484,-46.63100248
3485,-46.62842141
3486,-46.68165262
3487,-46.49856686
3488,-46.30641918
3489,-46.78186771
3490,-46.78186771
3491,-46.78186771
3492,-46.78186771
3493,-46.32059425
3494,-46.64245927
3495,-46.78186771
3496,-46.84482083
3497,-46.67213551
3498,-46.6138983
3499,-46.44677533
3500,-46.59521148
3501,-46.57136125
3502,-46.43857635
3503,-46.69689141
3504,-46.78186771
3505,-46.78186771
3506,-46.78186771
3507,-46.3141139
3508,-46.62701968
3509,-46.66416381
3510,-46.50535449
3511,-46.70672941
3512,-46.70672941
3513,-46.78186771
3514,-46.78186771
3515,-46.78186771
3516,-46.78186771
3517,-46.78186771
3518,-46.70672941
3519,-46.57167357
3520,-46.76801855
3521,-46.67168264
3522,-46.78186771
3523,-46.4675868
3524,-46.74275298
3525,-46.78186771
3526,-46.78186771
3527,-46.78186771
3528,-46.66482692
3529,-46.78186771
3530,-46.59463641
3531,-46.57167357
3532,-46.61332219
3533,-46.78186771
3534,-46.70608597
3535,-46.3141139
3536,-46.78186771
3537,-46.78186771
3538,-46.78186771
3539,-46.78186771
3540,-46.71548773
3541,-46.79242003
3542,-46.78186771
3543,-46.78091522
3544,-46.78186771
3545,-46.78186771
3546,-46.63098795
3547,-46.71388316
3548,-46.64356972
3549,-46.64099064
3550,-46.78186771
3551,-46.58444014
3552,-46.78186771
3553,-46.79288779
3554,-46.44677533
3555,-46.68485439
3556,-46.59521148
3557,-46.45330678
3558,-46.78186771
3559,-46.78186771
3560,-46.78186771
3561,-46.18640073
3562,-46.61071833
3563,-46.68616773
3564,-46.78186771
3565,-46.78186771
3566,-46.78186771
3567,-46.44677533
3568,-46.44677533
3569,-46.68485439
3570,-46.78186771
3571,-46.43857635
3572,-46.65835828
3573,-46.66416381
3574,-46.687389
3575,-46.57629861
3576,-46.73875124
3577,-46.64487243
3578,-46.63933101
3579,-46.78186771
3580,-46.55655543
3581,-46.78186771
3582,-46.6412186
3583,-46.78186771
3584,-46.35240631
3585,-46.78186771
3586,-46.43800193
3587,-46.7628028
3588,-46.7628028
3589,-46.78186771
3590,-46.64245927
3591,-46.55423577
3592,-46.78186771
3593,-46.78186771
3594,-46.47884053
3595,-46.49482859
3596,-46.52595837
3597,-46.32407654
3598,-46.5590676
3599,-46.54800144
3600,-46.78186771
3601,-46.82163015
3602,-46.70615204
3603,-46.78186771
3604,-46.78186771
3605,-46.71388316
3606,-46.64872122
3607,-46.78186771
3608,-46.78186771
3609,-46.78186771
3610,-46.77216391
3611,-46.78186771
3612,-46.78186771
3613,-46.46202146
3614,-46.78186771
3615,-46.83251066
3616,-46.55344228
3617,-46.57110143
3618,-46.78186771
3619,-46.78186771
3620,-46.45330678
3621,-46.44677533
3622,-46.65768739
3623,-46.78186771
3624,-46.78186771
3625,-46.78186771
3626,-46.78186771
3627,-46.3358885
3628,-46.78186771
3629,-46.78186771
3630,-46.42199223
3631,-46.65880015
3632,-46.78186771
3633,-46.50707784
3634,-46.66211293
3635,-46.82726568
3636,-46.54497485
3637,-46.78186771
3638,-46.43857635
3639,-46.78186771
3640,-46.5619815
3641,-46.66416381
3642,-46.78186771
3643,-46.78802186
3644,-46.78802186
3645,-46.66961761
3646,-46.71088942
3647,-46.55655543
3648,-46.6830987
3649,-46.51595189
3650,-46.7573232
3651,-46.66435553
3652,-46.45330678
3653,-46.6008348
3654,-46.43721238
3655,-46.62150052
3656,-46.78186771
3657,-46.78186771
3658,-46.78186771
3659,-46.78186771
3660,-46.78490995
3661,-46.55198277
3662,-46.30021511
3663,-46.78186771
3664,-46.78186771
3665,-46.78186771
3666,-46.78186771
3667,-46.44291616
3668,-46.78186771
3669,-46.68093188
3670,-46.78186771
3671,-46.78186771
3672,-46.60699205
3673,-46.60699205
3674,-46.78186771
3675,-46.7628028
3676,-46.7628028
3677,-46.7628028
3678,-46.78186771
3679,-46.78186771
3680,-46.42718818
3681,-46.42718818
3682,-46.60353858
3683,-46.60353858
3684,-46.60353858
3685,-46.33223426
3686,-46.33223426
3687,-46.33223426
3688,-46.33223426
3689,-46.29940327
3690,-46.29940327
3691,-46.28826427
3692,-46.4911996
3693,-46.84499646
3694,-46.28826427
3695,-46.28826427
3696,-46.06778574
3697,-46.28826427
3698,-46.28826427
3699,-46.28826427
3700,-46.84499646
3701,-46.79278371
3702,-46.29516658
3703,-46.29516658
3704,-46.79278371
3705,-46.29516658
3706,-46.29516658
3707,-46.39605905
3708,-46.39605905
3709,-46.39605905
3710,-46.2913295
3711,-46.2913295
3712,-46.2913295
3713,-46.72604055
3714,-46.2913295
3715,-46.2913295
3716,-46.73069264
3717,-46.73069264
3718,-46.72604055
3719,-46.72604055
3720,-46.72604055
3721,-46.78186771
3722,-46.73069264
3723,-46.73069264
3724,-46.73069264
3725,-46.50553584
3726,-46.50553584
3727,-46.2913295
3728,-46.2913295
3729,-46.2913295
3730,-46.50553584
3731,-46.78186771
3732,-46.78186771
3733,-46.78186771
3734,-46.73069264
3735,-46.50553584
3736,-46.39605905
3737,-46.39605905
3738,-46.39605905
3739,-46.39605905
3740,-46.39605905
3741,-46.39605905
3742,-46.2913295
3743,-46.2913295
3744,-46.2913295
3745,-46.2913295
3746,-46.2913295
3747,-46.2913295
3748,-46.72604055
3749,-46.78186771
3750,-46.78186771
3751,-46.78186771
3752,-46.73069264
3753,-46.73069264
3754,-46.73069264
3755,-46.73069264
3756,-46.50553584
3757,-46.50553584
3758,-46.50553584
3759,-46.50553584
3760,-46.78186771
3761,-46.39605905
3762,-46.39605905
3763,-46.39605905
3764,-46.39605905
3765,-46.39605905
3766,-46.39605905
3767,-46.39605905
3768,-46.39605905
3769,-46.39605905
3770,-46.39605905
3771,-46.39605905
3772,-46.39605905
3773,-46.64209938
3774,-46.70965121
3775,-46.70965121
3776,-46.2913295
3777,-46.2913295
3778,-46.2913295
3779,-46.39605905
3780,-46.39605905
3781,-46.50553584
3782,-46.64209938
3783,-46.70965121
3784,-46.2913295
3785,-46.78186771
3786,-46.73069264
3787,-46.73069264
3788,-46.50553584
3789,-46.50553584
3790,-46.50553584
3791,-46.50553584
3792,-46.78186771
3793,-46.52563305
3794,-46.52563305
3795,-46.78186771
3796,-46.41353645
3797,-46.78186771
3798,-46.78186771
3799,-46.74456157
3800,-46.74456157
3801,-46.64209938
3802,-46.70965121
3803,-46.35171677
3804,-46.35171677
3805,-46.84344071
3806,-46.84344071
3807,-46.84344071
3808,-46.84344071
3809,-46.84344071
3810,-46.56302585
3811,-46.56302585
3812,-46.84344071
3813,-46.8165135
3814,-46.56302585
3815,-46.49393286
3816,-46.49393286
3817,-46.49393286
3818,-46.49393286
3819,-46.8165135
3820,-46.49393286
3821,-46.84344071
3822,-46.59913379
3823,-46.49393286
3824,-46.49393286
3825,-46.59913379
3826,-46.49393286
3827,-46.8165135
3828,-46.4279808
3829,-46.78585655
3830,-46.68180703
3831,-46.78585655
3832,-46.78186771
3833,-46.65586997
3834,-46.78585655
3835,-46.68180703
3836,-46.56302585
3837,-46.56302585
3838,-46.56302585
3839,-46.49393286
3840,-46.81568811
3841,-46.81568811
3842,-46.65586997
3843,-46.78186771
3844,-46.44674267
3845,-46.44674267
3846,-46.82647936
3847,-46.59913379
3848,-46.38314221
3849,-46.38314221
3850,-46.38314221
3851,-46.94883312
3852,-46.78186771
3853,-46.53410751
3854,-46.8165135
3855,-46.79465782
3856,-46.78585655
3857,-46.78542704
3858,-46.78542704
3859,-46.78542704
3860,-46.53836522
3861,-46.53836522
3862,-46.40663943
3863,-46.78186771
3864,-46.78186771
3865,-46.78186771
3866,-46.78186771
3867,-46.65586997
3868,-46.65586997
3869,-46.79465782
3870,-46.44127655
3871,-46.40663943
3872,-46.40663943
3873,-46.40663943
3874,-46.65586997
3875,-46.4279808
3876,-46.4279808
3877,-46.78186771
3878,-46.81568811
3879,-46.19598149
3880,-46.38314221
3881,-46.61113071
3882,-46.61113071
3883,-46.53836522
3884,-46.81568811
3885,-46.81568811
3886,-46.81568811
3887,-46.19598149
3888,-46.64264075
3889,-46.64264075
3890,-46.38314221
3891,-46.38314221
3892,-46.38314221
3893,-46.53410751
3894,-46.53410751
3895,-46.52880932
3896,-46.79465782
3897,-46.79465782
3898,-46.44127655
3899,-46.70040409
3900,-46.56735235
3901,-46.19598149
3902,-46.45376766
3903,-46.45376766
3904,-46.78186771
3905,-46.78186771
3906,-46.77345174
3907,-46.65586997
3908,-46.61113071
3909,-46.42889471
3910,-46.42889471
3911,-46.53410751
3912,-46.59913379
3913,-46.44410421
3914,-46.78186771
3915,-46.74148555
3916,-46.76397505
3917,-46.76397505
3918,-46.78186771
3919,-46.79465782
3920,-46.79465782
3921,-46.44127655
3922,-46.44127655
3923,-46.44127655
3924,-46.44127655
3925,-46.67731359
3926,-46.42889471
3927,-46.29603834
3928,-46.29603834
3929,-46.4279808
3930,-46.64264075
3931,-46.65586997
3932,-46.65586997
3933,-46.41149355
3934,-46.64211164
3935,-46.61113071
3936,-46.61113071
3937,-46.67731359
3938,-46.64211164
3939,-46.74148555
3940,-46.76397505
3941,-46.78542704
3942,-46.65174687
3943,-46.41149355
3944,-46.41149355
3945,-46.41149355
3946,-46.78186771
3947,-46.78186771
3948,-46.78186771
3949,-46.81568811
3950,-46.81568811
3951,-46.44410421
3952,-46.78186771
3953,-46.78186771
3954,-46.64211164
3955,-46.4279808
3956,-46.56735235
3957,-46.64211164
3958,-46.61813733
3959,-46.42889471
3960,-46.64264075
3961,-46.61113071
3962,-46.41149355
3963,-46.80312947
3964,-46.53410751
3965,-46.78186771
3966,-46.78186771
3967,-46.78186771
3968,-46.73292026
3969,-46.38314221
3970,-46.73292026
3971,-46.74148555
3972,-46.79465782
3973,-46.79465782
3974,-46.44127655
3975,-46.44127655
3976,-46.44127655
3977,-46.94883312
3978,-46.78186771
3979,-46.78186771
3980,-46.4678666
3981,-46.4678666
3982,-46.4678666
3983,-46.79248082
3984,-46.79248082
3985,-46.75066618
3986,-46.39972319
3987,-46.69994883
3988,-46.69994883
3989,-46.69994883
3990,-46.80312947
3991,-46.70657296
3992,-46.70657296
3993,-46.61113071
3994,-46.80312947
3995,-46.44127655
3996,-46.78186771
3997,-46.77095197
3998,-46.77095197
3999,-46.46849151
4000,-46.42398545
4001,-46.70040409
4002,-46.70040409
4003,-46.77345174
4004,-46.45376766
4005,-46.70657296
4006,-46.37035653
4007,-46.80312947
4008,-46.63099249
4009,-46.32739981
4010,-46.32739981
4011,-46.50863359
4012,-46.50863359
4013,-46.42398545
4014,-46.44501929
4015,-46.56735235
4016,-46.56735235
4017,-46.77095197
4018,-46.42889471
4019,-46.42889471
4020,-46.78186771
4021,-46.78186771
4022,-46.44501929
4023,-46.44501929
4024,-46.44501929
4025,-46.77095197
4026,-46.19598149
4027,-46.64264075
4028,-46.65586997
4029,-46.65586997
4030,-46.41149355
4031,-46.61113071
4032,-46.79248082
4033,-46.75066618
4034,-46.53768639
4035,-46.44410421
4036,-46.44410421
4037,-46.78186771
4038,-46.39972319
4039,-46.39972319
4040,-46.74148555
4041,-46.36457294
4042,-46.70040409
4043,-46.70040409
4044,-46.78186771
4045,-46.78186771
4046,-46.78186771
4047,-46.50863359
4048,-46.42889471
4049,-46.42889471
4050,-46.42889471
4051,-46.78118076
4052,-46.64138338
4053,-46.44501929
4054,-46.44501929
4055,-46.77095197
4056,-46.78186771
4057,-46.78186771
4058,-46.78186771
4059,-46.93442651
4060,-46.93442651
4061,-46.56735235
4062,-46.61813733
4063,-46.68197223
4064,-46.41149355
4065,-46.36184621
4066,-46.36184621
4067,-46.78186771
4068,-46.73292026
4069,-46.63099249
4070,-46.63099249
4071,-46.78118076
4072,-46.78118076
4073,-46.78186771
4074,-46.45477045
4075,-46.55326207
4076,-46.59235965
4077,-46.48195744
4078,-46.56724493
4079,-46.48195744
4080,-46.59235965
4081,-46.65450265
4082,-46.48195744
4083,-46.48195744
4084,-46.65450265
4085,-46.48195744
4086,-46.76874683
4087,-46.18143179
4088,-46.81411543
4089,-46.81411543
4090,-46.76874683
4091,-46.81797194
4092,-46.91813727
4093,-46.91813727
4094,-46.81411543
4095,-46.29781805
4096,-46.56724493
4097,-46.63357952
4098,-46.81797194
4099,-46.81797194
4100,-46.56724493
4101,-46.33254634
4102,-46.18143179
4103,-46.76874683
4104,-46.53016928
4105,-46.33254634
4106,-46.33254634
4107,-46.55326207
4108,-46.79904018
4109,-46.68154598
4110,-46.6479792
4111,-46.53016928
4112,-46.75304867
4113,-46.49660058
4114,-46.64396451
4115,-46.75304867
4116,-46.76142051
4117,-46.29781805
4118,-46.53016928
4119,-46.79904018
4120,-46.68154598
4121,-46.72196917
4122,-46.64814474
4123,-46.49393286
4124,-46.49393286
4125,-46.49393286
4126,-46.60615736
4127,-46.35458078
4128,-46.86503945
4129,-46.50040963
4130,-46.50040963
4131,-46.6281303
4132,-46.73201927
4133,-46.57223915
4134,-46.27190156
4135,-46.89683328
4136,-46.33053229
4137,-46.33053229
4138,-46.64396451
4139,-46.6479792
4140,-46.68923424
4141,-46.79149047
4142,-46.6689042
4143,-46.50764363
4144,-46.28843238
4145,-46.50040963
4146,-46.78989076
4147,-46.33541777
4148,-46.55326207
4149,-46.55326207
4150,-46.59235965
4151,-46.5203627
4152,-46.81411543
4153,-46.68770059
4154,-46.68770059
4155,-46.49393286
4156,-46.49393286
4157,-46.59809194
4158,-46.60615736
4159,-46.29472685
4160,-46.29472685
4161,-46.76142051
4162,-46.29781805
4163,-46.63525779
4164,-46.49660058
4165,-46.64396451
4166,-46.65450265
4167,-46.72196917
4168,-46.64814474
4169,-46.60615736
4170,-46.89076446
4171,-46.82527541
4172,-46.82527541
4173,-46.49393286
4174,-46.59809194
4175,-46.59809194
4176,-46.35458078
4177,-46.35458078
4178,-46.84463486
4179,-46.89076446
4180,-46.86503945
4181,-46.28843238
4182,-46.6281303
4183,-46.28843238
4184,-46.65450265
4185,-46.6689042
4186,-46.72196917
4187,-46.49393286
4188,-46.49393286
4189,-46.50764363
4190,-46.29472685
4191,-46.50040963
4192,-46.6506133
4193,-46.73201927
4194,-46.73201927
4195,-46.53968844
4196,-46.85457581
4197,-46.12480099
4198,-46.42084925
4199,-46.41746592
4200,-46.57223915
4201,-46.53968844
4202,-46.6930829
4203,-46.74259444
4204,-46.27190156
4205,-46.51214505
4206,-46.73139704
4207,-46.36822467
4208,-46.36822467
4209,-46.12495054
4210,-46.89218739
4211,-46.89218739
4212,-46.95503148
4213,-46.89683328
4214,-46.12495054
4215,-46.78989076
4216,-46.78989076
4217,-46.78989076
4218,-46.78989076
4219,-46.78989076
4220,-46.78989076
4221,-46.78989076
4222,-46.76616663
4223,-46.7898079
4224,-46.7898079
4225,-46.44280467
4226,-46.51972188
4227,-46.40577847
4228,-46.7898079
4229,-46.50812327
4230,-46.48152315
4231,-46.52621812
4232,-46.51214505
4233,-46.73139704
4234,-46.89683328
4235,-46.36822467
4236,-46.36822467
4237,-46.60335719
4238,-46.31017384
4239,-46.72485152
4240,-46.7848124
4241,-46.78989076
4242,-46.25837725
4243,-46.84463486
4244,-46.89218739
4245,-46.50048409
4246,-46.50048409
4247,-46.67814267
4248,-46.56239948
4249,-46.75888731
4250,-46.40577847
4251,-46.76360114
4252,-46.28079106
4253,-46.60335719
4254,-46.53220603
4255,-46.6148617
4256,-46.6148617
4257,-46.35835921
4258,-46.80052078
4259,-46.82804937
4260,-46.79149047
4261,-46.72196917
4262,-46.3071168
4263,-46.50764363
4264,-46.59809194
4265,-46.89076446
4266,-46.82527541
4267,-46.42084925
4268,-46.42084925
4269,-46.52308508
4270,-46.78365197
4271,-46.56155431
4272,-46.51972188
4273,-46.63784448
4274,-46.50048409
4275,-46.67814267
4276,-46.52164554
4277,-46.94846045
4278,-46.94846045
4279,-46.59956376
4280,-46.49653231
4281,-46.31211617
4282,-46.84003891
4283,-46.80842692
4284,-46.79546351
4285,-46.82508306
4286,-46.52494957
4287,-46.61010687
4288,-46.64035726
4289,-46.68071036
4290,-46.89076446
4291,-46.82527541
4292,-46.28843238
4293,-46.56155431
4294,-46.39800961
4295,-46.61281384
4296,-46.61281384
4297,-46.34995284
4298,-46.9392773
